h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
886016961bfffff,74.43896765544814,5.391943428458584,332,0.9909638554216867,1.0,0.9186746987951807,0.9668674698795181,0.0030120481927710845,0.7228915662650602,0.963855421686747,29.073053935697708,77.23301386436322,77.23301386436322
886016961dfffff,64.07821074153946,3.2546385927863404,54,1.0,1.0,0.7777777777777778,0.8888888888888888,0.35185185185185186,0.37037037037037035,0.4074074074074074,10.592672369654249,65.77755841635806,65.77755841635806
8860169621fffff,47.06184404421132,6.81902705550876,99,0.25252525252525254,0.9393939393939394,0.0,0.31313131313131315,0.020202020202020204,0.020202020202020204,0.0,46.499129983760476,48.94110708361703,48.94110708361703
8860169623fffff,47.30304453328478,5.897445387383468,75,0.28,0.7866666666666666,0.0,1.0,0.0,0.30666666666666664,0.0,34.779862097170536,49.4391493838035,49.4391493838035
8860169625fffff,36.7797067896837,2.6939388538450033,97,0.44329896907216493,0.010309278350515464,0.0,0.0,0.0,0.3917525773195876,0.27835051546391754,7.257306548255731,38.97685946068892,38.97685946068892
8860169627fffff,41.711419110463595,6.506395775758249,114,0.19298245614035087,0.868421052631579,0.0,0.24561403508771928,0.0,0.0,0.0,42.33318599080479,43.93752376214998,43.93752376214997
8860169629fffff,53.755762253940716,17.161934910808704,17,0.5294117647058824,1.0,0.0,0.5882352941176471,0.5294117647058824,0.5882352941176471,0.29411764705882354,294.53200988283453,58.14585249103482,58.14585249103482
886016962bfffff,65.65547131446786,7.351983982608301,108,0.6481481481481481,1.0,0.14814814814814814,1.0,0.6018518518518519,0.8796296296296297,0.17592592592592593,54.05166848052902,68.19690374263645,68.19690374263645
886016962dfffff,41.218508586031795,2.5211917120430933,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.356407648874784,42.7624899707491,42.7624899707491
8860169631fffff,45.062905225327654,4.461813674138903,3,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,19.907781262732897,46.83284284514724,46.83284284514724
8860169635fffff,38.25386440840199,3.922963064003306,54,0.05555555555555555,0.018518518518518517,0.0,0.6296296296296297,0.0,0.24074074074074073,0.0,15.389639201534205,40.253817440672215,40.253817440672215
8860169639fffff,63.74100428328671,6.4744877516156025,211,0.990521327014218,1.0,0.16587677725118483,0.5924170616113744,0.023696682464454975,0.919431279620853,0.15165876777251186,41.91899164582046,65.83878195827212,65.83878195827212
886016963dfffff,49.71904413831052,4.162545223872262,139,0.014388489208633094,0.7194244604316546,0.0,1.0,0.0,0.43884892086330934,0.0,17.326782740781777,51.622341167955184,51.622341167955184
8860169641fffff,57.782668472203525,9.651983624542176,103,0.8737864077669902,0.39805825242718446,0.3786407766990291,0.5631067961165048,0.0,0.5436893203883495,0.3786407766990291,93.16078788843032,60.24387473868526,60.24387473868526
8860169643fffff,66.5804269670572,2.597342565135763,120,1.0,0.725,0.6583333333333333,1.0,0.0,1.0,0.6583333333333333,6.746188400666024,68.63848023871009,68.63848023871009
8860169645fffff,63.16348287611961,5.694084232813766,56,0.7321428571428571,1.0,0.03571428571428571,0.9285714285714286,0.10714285714285714,0.5178571428571429,0.17857142857142858,32.42259525037833,65.10344650965546,65.10344650965544
8860169647fffff,73.81194133345886,7.8015940386532705,131,0.9923664122137404,1.0,0.6259541984732825,0.9923664122137404,0.32061068702290074,0.9847328244274809,0.8549618320610687,60.86486954395025,76.73000745155484,76.73000745155484
8860169649fffff,54.55886649787435,9.6135863598697,64,0.78125,0.75,0.40625,0.46875,0.0,0.71875,0.296875,92.42104269867274,57.063733747789996,57.063733747789996
886016964bfffff,58.10692624697284,7.222854438421978,48,0.8958333333333334,0.375,0.5416666666666666,0.75,0.0,0.8541666666666666,0.5416666666666666,52.16962623863206,60.60170803003752,60.601708030037514
886016964dfffff,50.07272771095047,3.2587074890133434,49,0.46938775510204084,0.20408163265306123,0.0,0.08163265306122448,0.0,1.0,0.061224489795918366,10.61917449895165,51.70210687434438,51.702106874344395
8860169651fffff,62.46691787334593,4.761487875137755,98,1.0,1.0,0.0,0.0,0.0,1.0,0.9591836734693877,22.671766785083854,64.68024769829054,64.68024769829054
8860169653fffff,69.1350884281664,5.733166613723874,204,1.0,1.0,0.0,0.8823529411764706,0.1715686274509804,0.946078431372549,0.9950980392156863,32.869199420718076,71.62462824056853,71.62462824056853
8860169657fffff,67.89075426441254,5.0671725789794255,24,1.0,1.0,0.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,25.676237945161006,69.90922849604023,69.90922849604023
8860169659fffff,60.771288907213375,3.097900964382002,239,0.9916317991631799,1.0,0.058577405857740586,0.6401673640167364,0.0,0.9916317991631799,0.602510460251046,9.596990385118938,62.90087063645915,62.90087063645915
886016965bfffff,61.55208961934975,3.6470525852532547,252,0.996031746031746,0.996031746031746,0.0,0.6825396825396826,0.0,0.8492063492063492,1.0,13.300992559602449,63.57325109284575,63.57325109284575
886016965dfffff,55.94391830561767,8.352821964299489,2,1.0,0.5,0.5,0.5,0.0,1.0,0.5,69.76963476728396,58.923488185223675,58.923488185223675
8860169661fffff,75.29169834060676,4.677710539514979,200,0.0,1.0,0.945,1.0,0.65,0.785,1.0,21.880975891489516,78.11694084302978,78.11694084302977
8860169663fffff,72.19065303112795,4.7353083108083345,56,0.25,1.0,0.6071428571428571,0.9821428571428571,0.30357142857142855,0.9821428571428571,0.8928571428571429,22.423144798410483,74.79788209543206,74.79788209543206
8860169665fffff,50.78351865617147,5.093521615526125,103,0.009708737864077669,1.0,0.0,0.36893203883495146,0.0,0.5728155339805825,0.038834951456310676,25.943962447831872,52.308776749761556,52.30877674976156
8860169667fffff,63.906801540547924,4.57198040642749,64,0.0,1.0,0.0,1.0,0.0,1.0,0.296875,20.90300483675687,66.3144105098427,66.3144105098427
8860169669fffff,75.37046934053335,5.29740574348613,112,0.5357142857142857,1.0,0.8928571428571429,1.0,0.7053571428571429,0.9732142857142857,0.875,28.06250761111984,78.05140786969461,78.05140786969461
886016966bfffff,77.3852209818564,5.792196426665344,144,0.7152777777777778,1.0,0.7222222222222222,0.9791666666666666,0.9583333333333334,0.6805555555555556,0.9027777777777778,33.54953944507478,80.20869992162574,80.20869992162574
886016966dfffff,62.580414133177065,5.569977241404513,224,0.17857142857142858,1.0,0.13392857142857142,0.9285714285714286,0.0,0.3169642857142857,0.6473214285714286,31.024646469764225,64.60630858063044,64.60630858063044
8860169689fffff,30.869919186668152,1.5972956035072499,17,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,2.5513532449835896,31.557371700896987,31.557371700896987
88601696c1fffff,47.55352241746765,3.3494306425152858,185,0.22162162162162163,1.0,0.0,0.0,0.0,0.5135135135135135,0.0,11.21868562902036,49.2808637996469,49.28086379964691
